index,xindex,yindex,ComputedRawWantedStageX(pulse),ComputedRawWantedStageY(pulse),AdjByCalibDataWantedStageX(pulse),AdjByCalibDataWantedStageY(pulse),ResultReadBackStageX(pulse),ResultReadBackStageY(pulse),foundX(pulse),foundY(pulse),CompMinusAdjX(pulse),CompMinusAdjY(pulse),ResultMinusFoundX(pulse),ResultMinusFoundY(pulse),AdjMinusFoundX(pulse),AdjMinusFoundY(pulse),flagsX(pulse),flagsY(pulse),encoderX,encoderY,case,fx,fy,umx,umy,xrate,yrate,xminus,yminus,xi0po,xi0mo,xi1po,xi1mo,yi0po,yi0mo,yi1po,yi1mo,xi0,xi1,yi0,yi1,x00,x10,y00,y01,fromX,fromY,TempCh1,TempCh2,TempCh3,TempCh4
94,0,-10,1366248,638692,1366307,638727,1366307,638727,1366304,638736,-59,-35,0,0,3,-9,0,0,-1366308,-638710,6,1366307,638727,0,-100000,0,0,False,True,False,False,False,False,False,False,False,False,0,1,-10,-11,1366307,1266304,638727,538722,0,0,0,0,0,0
121,0,-9,1366248,738692,1366294,738726,1366294,738726,1366294,738733,-46,-34,0,0,0,-7,0,0,-1366295,-738709,6,1366294,738726,0,-90000,0,0,False,True,False,False,False,False,False,False,False,False,0,1,-9,-10,1366294,1266296,738726,638727,0,0,0,0,0,0
148,0,-8,1366248,838692,1366289,838717,1366289,838717,1366289,838733,-41,-25,0,0,0,-16,0,0,-1366290,-838700,6,1366289,838717,0,-80000,0,0,False,True,False,False,False,False,False,False,False,False,0,1,-8,-9,1366289,1266285,838717,738726,0,0,0,0,0,0
175,0,-7,1366248,938692,1366281,938716,1366281,938716,1366281,938731,-33,-24,0,0,0,-15,0,0,-1366282,-938699,6,1366281,938716,0,-70000,0,0,False,True,False,False,False,False,False,False,False,False,0,1,-7,-8,1366281,1266275,938716,838717,0,0,0,0,0,0
202,0,-6,1366248,1038692,1366278,1038724,1366278,1038724,1366278,1038737,-30,-32,0,0,0,-13,0,0,-1366279,-1038707,6,1366278,1038724,0,-60000,0,0,False,True,False,False,False,False,False,False,False,False,0,1,-6,-7,1366278,1266277,1038724,938716,0,0,0,0,0,0
229,0,-5,1366248,1138692,1366272,1138724,1366272,1138724,1366273,1138736,-24,-32,0,0,-1,-12,0,0,-1366273,-1138707,6,1366272,1138724,0,-50000,0,0,False,True,False,False,False,False,False,False,False,False,0,1,-5,-6,1366272,1266272,1138724,1038724,0,0,0,0,0,0
256,0,-4,1366248,1238692,1366264,1238714,1366264,1238714,1366265,1238725,-16,-22,0,0,-1,-11,0,0,-1366265,-1238696,6,1366264,1238714,0,-40000,0,0,False,True,False,False,False,False,False,False,False,False,0,1,-4,-5,1366264,1266262,1238714,1138724,0,0,0,0,0,0
283,0,-3,1366248,1338692,1366259,1338701,1366259,1338701,1366260,1338710,-11,-9,0,0,-1,-9,0,0,-1366260,-1338684,6,1366259,1338701,0,-30000,0,0,False,True,False,False,False,False,False,False,False,False,0,1,-3,-4,1366259,1266260,1338701,1238714,0,0,0,0,0,0
310,0,-2,1366248,1438692,1366257,1438692,1366257,1438692,1366252,1438704,-9,0,0,0,5,-12,0,0,-1366258,-1438675,6,1366257,1438692,0,-20000,0,0,False,True,False,False,False,False,False,False,False,False,0,1,-2,-3,1366257,1266254,1438692,1338701,0,0,0,0,0,0
337,0,-1,1366248,1538692,1366250,1538682,1366250,1538682,1366250,1538696,-2,10,0,0,0,-14,0,0,-1366251,-1538665,6,1366250,1538682,0,-10000,0,0,False,True,False,False,False,False,False,False,False,False,0,1,-1,-2,1366250,1266248,1538682,1438692,0,0,0,0,0,0
364,0,0,1366248,1638692,1366248,1638680,1366248,1638680,1366252,1638701,0,12,0,0,-4,-21,0,0,-1366249,-1638663,6,1366248,1638680,0,0,0,0,False,False,False,False,False,False,False,False,False,False,0,1,0,1,1366248,1266251,1638680,1738689,0,0,0,0,0,0
391,0,1,1366248,1738692,1366247,1738689,1366247,1738689,1366249,1738704,1,3,0,0,-2,-15,0,0,-1366248,-1738672,6,1366247,1738689,0,10000,0,0,False,False,False,False,False,False,False,False,False,False,0,1,1,2,1366247,1266250,1738689,1838692,0,0,0,0,0,0
418,0,2,1366248,1838692,1366250,1838692,1366250,1838692,1366254,1838713,-2,0,0,0,-4,-21,0,0,-1366251,-1838675,6,1366250,1838692,0,20000,0,0,False,False,False,False,False,False,False,False,False,False,0,1,2,3,1366250,1266250,1838692,1938692,0,0,0,0,0,0
445,0,3,1366248,1938692,1366256,1938692,1366256,1938692,1366256,1938710,-8,0,0,0,0,-18,0,0,-1366257,-1938675,6,1366256,1938692,0,30000,0,0,False,False,False,False,False,False,False,False,False,False,0,1,3,4,1366256,1266262,1938692,2038691,0,0,0,0,0,0
472,0,4,1366248,2038692,1366268,2038691,1366268,2038691,1366267,2038705,-20,1,0,0,1,-14,0,0,-1366269,-2038674,6,1366268,2038691,0,40000,0,0,False,False,False,False,False,False,False,False,False,False,0,1,4,5,1366268,1266271,2038691,2138695,0,0,0,0,0,0
499,0,5,1366248,2138692,1366269,2138695,1366269,2138695,1366269,2138710,-21,-3,0,0,0,-15,0,0,-1366270,-2138678,6,1366269,2138695,0,50000,0,0,False,False,False,False,False,False,False,False,False,False,0,1,5,6,1366269,1266280,2138695,2238707,0,0,0,0,0,0
526,0,6,1366248,2238692,1366283,2238707,1366283,2238707,1366280,2238721,-35,-15,0,0,3,-14,0,0,-1366284,-2238690,6,1366283,2238707,0,60000,0,0,False,False,False,False,False,False,False,False,False,False,0,1,6,7,1366283,1266290,2238707,2338718,0,0,0,0,0,0
553,0,7,1366248,2338692,1366292,2338718,1366292,2338718,1366287,2338728,-44,-26,0,0,5,-10,0,0,-1366294,-2338700,6,1366292,2338718,0,70000,0,0,False,False,False,False,False,False,False,False,False,False,0,1,7,8,1366292,1266297,2338718,2438727,0,0,0,0,0,0
580,0,8,1366248,2438692,1366294,2438727,1366294,2438727,1366295,2438741,-46,-35,0,0,-1,-14,0,0,-1366295,-2438710,6,1366294,2438727,0,80000,0,0,False,False,False,False,False,False,False,False,False,False,0,1,8,9,1366294,1266308,2438727,2538727,0,0,0,0,0,0
607,0,9,1366248,2538692,1366305,2538727,1366305,2538727,1366307,2538743,-57,-35,0,0,-2,-16,0,0,-1366307,-2538710,6,1366305,2538727,0,90000,0,0,False,False,False,False,False,False,False,False,False,False,0,1,9,10,1366305,1266316,2538727,2638720,0,0,0,0,0,0
634,0,10,1366248,2638692,1366313,2638720,1366313,2638720,1366316,2638745,-65,-28,0,0,-3,-25,0,0,-1366314,-2638703,6,1366313,2638720,0,100000,0,0,False,False,False,False,False,False,False,False,False,False,0,1,10,11,1366313,1266324,2638720,2738718,0,0,0,0,0,0
661,0,11,1366248,2738692,1366320,2738718,1366320,2738718,1366321,2738740,-72,-26,0,0,-1,-22,0,0,-1366321,-2738701,6,1366320,2738718,0,110000,0,0,False,False,False,False,False,False,False,False,False,False,0,1,11,12,1366320,1266330,2738718,2838714,0,0,0,0,0,0
688,0,12,1366248,2838692,1366329,2838714,1366329,2838714,1366329,2838733,-81,-22,0,0,0,-19,0,0,-1366330,-2838697,6,1366329,2838714,0,120000,0,0,False,False,False,False,False,False,False,False,False,False,0,1,12,13,1366329,1266340,2838714,2938706,0,0,0,0,0,0
715,0,13,1366248,2938692,1366332,2938708,1366332,2938708,1366334,2938728,-84,-16,0,2,-2,-20,0,0,-1366333,-2938691,5,1366332,2938708,0,130000,0,0,False,False,False,False,False,False,False,False,True,False,0,1,13,14,0,0,0,0,0,0,0,0,0,0
14,1,-13,1266248,338692,1266323,338711,1266323,338711,1266322,338718,-75,-19,0,4,1,-7,0,0,-1266324,-338694,4,1266323,338711,10000,-130000,0,0,False,True,False,False,False,False,False,False,False,True,1,2,-13,-14,0,0,0,0,0,0,0,0,0,0
41,1,-12,1266248,438692,1266315,438706,1266315,438706,1266304,438718,-67,-14,0,0,11,-12,0,0,-1266316,-438688,6,1266315,438706,10000,-120000,0,0,False,True,False,False,False,False,False,False,False,False,1,2,-12,-13,1266315,1166301,438706,338707,0,0,0,0,0,0
68,1,-11,1266248,538692,1266305,538720,1266305,538720,1266305,538731,-57,-28,0,0,0,-11,0,0,-1266306,-538703,6,1266305,538720,10000,-110000,0,0,False,True,False,False,False,False,False,False,False,False,1,2,-11,-12,1266305,1166295,538720,438706,0,0,0,0,0,0
95,1,-10,1266248,638692,1266304,638724,1266304,638724,1266300,638732,-56,-32,0,0,4,-8,0,0,-1266305,-638707,6,1266304,638724,10000,-100000,0,0,False,True,False,False,False,False,False,False,False,False,1,2,-10,-11,1266304,1166293,638724,538720,0,0,0,0,0,0
122,1,-9,1266248,738692,1266296,738722,1266296,738722,1266292,738732,-48,-30,0,0,4,-10,0,0,-1266297,-738705,6,1266296,738722,10000,-90000,0,0,False,True,False,False,False,False,False,False,False,False,1,2,-9,-10,1266296,1166283,738722,638724,0,0,0,0,0,0
149,1,-8,1266248,838692,1266285,838716,1266285,838716,1266286,838729,-37,-24,0,0,-1,-13,0,0,-1266286,-838699,6,1266285,838716,10000,-80000,0,0,False,True,False,False,False,False,False,False,False,False,1,2,-8,-9,1266285,1166275,838716,738722,0,0,0,0,0,0
176,1,-7,1266248,938692,1266275,938717,1266275,938717,1266281,938729,-27,-25,0,0,-6,-12,0,0,-1266276,-938700,6,1266275,938717,10000,-70000,0,0,False,True,False,False,False,False,False,False,False,False,1,2,-7,-8,1266275,1166270,938717,838716,0,0,0,0,0,0
203,1,-6,1266248,1038692,1266277,1038721,1266277,1038721,1266276,1038732,-29,-29,0,0,1,-11,0,0,-1266278,-1038704,6,1266277,1038721,10000,-60000,0,0,False,True,False,False,False,False,False,False,False,False,1,2,-6,-7,1266277,1166269,1038721,938717,0,0,0,0,0,0
230,1,-5,1266248,1138692,1266272,1138719,1266272,1138719,1266272,1138731,-24,-27,0,0,0,-12,0,0,-1266273,-1138702,6,1266272,1138719,10000,-50000,0,0,False,True,False,False,False,False,False,False,False,False,1,2,-5,-6,1266272,1166263,1138719,1038721,0,0,0,0,0,0
257,1,-4,1266248,1238692,1266262,1238716,1266262,1238716,1266262,1238724,-14,-24,0,0,0,-8,0,0,-1266263,-1238699,6,1266262,1238716,10000,-40000,0,0,False,True,False,False,False,False,False,False,False,False,1,2,-4,-5,1266262,1166259,1238716,1138719,0,0,0,0,0,0
284,1,-3,1266248,1338692,1266260,1338703,1266260,1338703,1266259,1338707,-12,-11,0,0,1,-4,0,0,-1266261,-1338686,6,1266260,1338703,10000,-30000,0,0,False,True,False,False,False,False,False,False,False,False,1,2,-3,-4,1266260,1166258,1338703,1238716,0,0,0,0,0,0
311,1,-2,1266248,1438692,1266254,1438691,1266254,1438691,1266253,1438697,-6,1,0,0,1,-6,0,0,-1266255,-1438674,6,1266254,1438691,10000,-20000,0,0,False,True,False,False,False,False,False,False,False,False,1,2,-2,-3,1266254,1166250,1438691,1338703,0,0,0,0,0,0
338,1,-1,1266248,1538692,1266248,1538683,1266248,1538683,1266248,1538694,0,9,0,0,0,-11,0,0,-1266249,-1538666,6,1266248,1538683,10000,-10000,0,0,False,True,False,False,False,False,False,False,False,False,1,2,-1,-2,1266248,1166244,1538683,1438691,0,0,0,0,0,0
365,1,0,1266248,1638692,1266251,1638680,1266251,1638680,1266251,1638692,-3,12,0,0,0,-12,0,0,-1266253,-1638663,6,1266251,1638680,10000,0,0,0,False,False,False,False,False,False,False,False,False,False,1,2,0,1,1266251,1166243,1638680,1738685,0,0,0,0,0,0
392,1,1,1266248,1738692,1266250,1738685,1266250,1738685,1266251,1738698,-2,7,0,0,-1,-13,0,0,-1266251,-1738668,6,1266250,1738685,10000,10000,0,0,False,False,False,False,False,False,False,False,False,False,1,2,1,2,1266250,1166243,1738685,1838692,0,0,0,0,0,0
419,1,2,1266248,1838692,1266250,1838692,1266250,1838692,1266253,1838706,-2,0,0,0,-3,-14,0,0,-1266251,-1838675,6,1266250,1838692,10000,20000,0,0,False,False,False,False,False,False,False,False,False,False,1,2,2,3,1266250,1166248,1838692,1938692,0,0,0,0,0,0
446,1,3,1266248,1938692,1266262,1938692,1266262,1938692,1266262,1938706,-14,0,0,0,0,-14,0,0,-1266263,-1938675,6,1266262,1938692,10000,30000,0,0,False,False,False,False,False,False,False,False,False,False,1,2,3,4,1266262,1166257,1938692,2038691,0,0,0,0,0,0
473,1,4,1266248,2038692,1266271,2038691,1266271,2038691,1266271,2038702,-23,1,0,0,0,-11,0,0,-1266272,-2038674,6,1266271,2038691,10000,40000,0,0,False,False,False,False,False,False,False,False,False,False,1,2,4,5,1266271,1166264,2038691,2138696,0,0,0,0,0,0
500,1,5,1266248,2138692,1266280,2138696,1266280,2138696,1266275,2138706,-32,-4,0,0,5,-10,0,0,-1266281,-2138679,6,1266280,2138696,10000,50000,0,0,False,False,False,False,False,False,False,False,False,False,1,2,5,6,1266280,1166274,2138696,2238707,0,0,0,0,0,0
527,1,6,1266248,2238692,1266290,2238707,1266290,2238707,1266285,2238718,-42,-15,0,0,5,-11,0,0,-1266291,-2238690,6,1266290,2238707,10000,60000,0,0,False,False,False,False,False,False,False,False,False,False,1,2,6,7,1266290,1166284,2238707,2338716,0,0,0,0,0,0
554,1,7,1266248,2338692,1266297,2338716,1266297,2338716,1266297,2338726,-49,-24,0,0,0,-10,0,0,-1266298,-2338699,6,1266297,2338716,10000,70000,0,0,False,False,False,False,False,False,False,False,False,False,1,2,7,8,1266297,1166296,2338716,2438726,0,0,0,0,0,0
581,1,8,1266248,2438692,1266308,2438726,1266308,2438726,1266303,2438736,-60,-34,0,0,5,-10,0,0,-1266308,-2438709,6,1266308,2438726,10000,80000,0,0,False,False,False,False,False,False,False,False,False,False,1,2,8,9,1266308,1166297,2438726,2538725,0,0,0,0,0,0
608,1,9,1266248,2538692,1266316,2538725,1266316,2538725,1266314,2538738,-68,-33,0,0,2,-13,0,0,-1266317,-2538708,6,1266316,2538725,10000,90000,0,0,False,False,False,False,False,False,False,False,False,False,1,2,9,10,1266316,1166312,2538725,2638720,0,0,0,0,0,0
635,1,10,1266248,2638692,1266324,2638720,1266324,2638720,1266324,2638741,-76,-28,0,0,0,-21,0,0,-1266325,-2638703,6,1266324,2638720,10000,100000,0,0,False,False,False,False,False,False,False,False,False,False,1,2,10,11,1266324,1166320,2638720,2738716,0,0,0,0,0,0
662,1,11,1266248,2738692,1266330,2738716,1266330,2738716,1266330,2738731,-82,-24,0,0,0,-15,0,0,-1266331,-2738698,6,1266330,2738716,10000,110000,0,0,False,False,False,False,False,False,False,False,False,False,1,2,11,12,1266330,1166330,2738716,2838715,0,0,0,0,0,0
689,1,12,1266248,2838692,1266340,2838715,1266340,2838715,1266339,2838732,-92,-23,0,0,1,-17,0,0,-1266341,-2838697,6,1266340,2838715,10000,120000,0,0,False,False,False,False,False,False,False,False,False,False,1,2,12,13,1266340,1166340,2838715,2938710,0,0,0,0,0,0
716,1,13,1266248,2938692,1266344,2938707,1266344,2938707,1266345,2938721,-96,-15,0,-3,-1,-14,0,0,-1266345,-2938690,5,1266344,2938707,10000,130000,0,0,False,False,False,False,False,False,False,False,True,False,1,2,13,14,0,0,0,0,0,0,0,0,0,0
15,2,-13,1166248,338692,1166307,338710,1166307,338710,1166304,338717,-59,-18,0,-5,3,-7,0,0,-1166308,-338693,4,1166307,338710,20000,-130000,0,0,False,True,False,False,False,False,False,False,False,True,2,3,-13,-14,0,0,0,0,0,0,0,0,0,0
42,2,-12,1166248,438692,1166301,438708,1166301,438708,1166288,438713,-53,-16,0,0,13,-5,0,0,-1166302,-438691,6,1166301,438708,20000,-120000,0,0,False,True,False,False,False,False,False,False,False,False,2,3,-12,-13,1166301,1066277,438708,338715,0,0,0,0,0,0
69,2,-11,1166248,538692,1166295,538720,1166295,538720,1166291,538720,-47,-28,0,0,4,0,0,0,-1166296,-538703,6,1166295,538720,20000,-110000,0,0,False,True,False,False,False,False,False,False,False,False,2,3,-11,-12,1166295,1066274,538720,438708,0,0,0,0,0,0
96,2,-10,1166248,638692,1166293,638723,1166293,638723,1166284,638725,-45,-31,0,0,9,-2,0,0,-1166294,-638706,6,1166293,638723,20000,-100000,0,0,False,True,False,False,False,False,False,False,False,False,2,3,-10,-11,1166293,1066267,638723,538720,0,0,0,0,0,0
123,2,-9,1166248,738692,1166283,738720,1166283,738720,1166281,738727,-35,-28,0,0,2,-7,0,0,-1166284,-738703,6,1166283,738720,20000,-90000,0,0,False,True,False,False,False,False,False,False,False,False,2,3,-9,-10,1166283,1066265,738720,638723,0,0,0,0,0,0
150,2,-8,1166248,838692,1166275,838716,1166275,838716,1166275,838725,-27,-24,0,0,0,-9,0,0,-1166276,-838699,6,1166275,838716,20000,-80000,0,0,False,True,False,False,False,False,False,False,False,False,2,3,-8,-9,1166275,1066253,838716,738720,0,0,0,0,0,0
177,2,-7,1166248,938692,1166270,938717,1166270,938717,1166270,938725,-22,-25,0,0,0,-8,0,0,-1166271,-938700,6,1166270,938717,20000,-70000,0,0,False,True,False,False,False,False,False,False,False,False,2,3,-7,-8,1166270,1066247,938717,838716,0,0,0,0,0,0
204,2,-6,1166248,1038692,1166269,1038716,1166269,1038716,1166266,1038727,-21,-24,0,0,3,-11,0,0,-1166270,-1038699,6,1166269,1038716,20000,-60000,0,0,False,True,False,False,False,False,False,False,False,False,2,3,-6,-7,1166269,1066248,1038716,938717,0,0,0,0,0,0
231,2,-5,1166248,1138692,1166263,1138717,1166263,1138717,1166264,1138727,-15,-25,0,0,-1,-10,0,0,-1166264,-1138700,6,1166263,1138717,20000,-50000,0,0,False,True,False,False,False,False,False,False,False,False,2,3,-5,-6,1166263,1066246,1138717,1038716,0,0,0,0,0,0
258,2,-4,1166248,1238692,1166259,1238711,1166259,1238711,1166257,1238721,-11,-19,0,0,2,-10,0,0,-1166260,-1238694,6,1166259,1238711,20000,-40000,0,0,False,True,False,False,False,False,False,False,False,False,2,3,-4,-5,1166259,1066239,1238711,1138717,0,0,0,0,0,0
285,2,-3,1166248,1338692,1166258,1338697,1166258,1338697,1166256,1338703,-10,-5,0,0,2,-6,0,0,-1166259,-1338680,6,1166258,1338697,20000,-30000,0,0,False,True,False,False,False,False,False,False,False,False,2,3,-3,-4,1166258,1066237,1338697,1238711,0,0,0,0,0,0
312,2,-2,1166248,1438692,1166250,1438690,1166250,1438690,1166245,1438695,-2,2,0,0,5,-5,0,0,-1166251,-1438673,6,1166250,1438690,20000,-20000,0,0,False,True,False,False,False,False,False,False,False,False,2,3,-2,-3,1166250,1066231,1438690,1338697,0,0,0,0,0,0
339,2,-1,1166248,1538692,1166244,1538678,1166244,1538678,1166245,1538689,4,14,0,0,-1,-11,0,0,-1166245,-1538661,6,1166244,1538678,20000,-10000,0,0,False,True,False,False,False,False,False,False,False,False,2,3,-1,-2,1166244,1066225,1538678,1438690,0,0,0,0,0,0
366,2,0,1166248,1638692,1166243,1638679,1166243,1638679,1166245,1638690,5,13,0,0,-2,-11,0,0,-1166244,-1638662,6,1166243,1638679,20000,0,0,0,False,False,False,False,False,False,False,False,False,False,2,3,0,1,1166243,1066225,1638679,1738682,0,0,0,0,0,0
393,2,1,1166248,1738692,1166243,1738682,1166243,1738682,1166251,1738695,5,10,0,0,-8,-13,0,0,-1166244,-1738665,6,1166243,1738682,20000,10000,0,0,False,False,False,False,False,False,False,False,False,False,2,3,1,2,1166243,1066225,1738682,1838683,0,0,0,0,0,0
420,2,2,1166248,1838692,1166248,1838683,1166248,1838683,1166255,1838701,0,9,0,0,-7,-18,0,0,-1166249,-1838666,6,1166248,1838683,20000,20000,0,0,False,False,False,False,False,False,False,False,False,False,2,3,2,3,1166248,1066229,1838683,1938686,0,0,0,0,0,0
447,2,3,1166248,1938692,1166257,1938686,1166257,1938686,1166259,1938699,-9,6,0,0,-2,-13,0,0,-1166258,-1938669,6,1166257,1938686,20000,30000,0,0,False,False,False,False,False,False,False,False,False,False,2,3,3,4,1166257,1066238,1938686,2038684,0,0,0,0,0,0
474,2,4,1166248,2038692,1166264,2038684,1166264,2038684,1166266,2038698,-16,8,0,0,-2,-14,0,0,-1166265,-2038667,6,1166264,2038684,20000,40000,0,0,False,False,False,False,False,False,False,False,False,False,2,3,4,5,1166264,1066249,2038684,2138693,0,0,0,0,0,0
501,2,5,1166248,2138692,1166274,2138693,1166274,2138693,1166274,2138704,-26,-1,0,0,0,-11,0,0,-1166275,-2138676,6,1166274,2138693,20000,50000,0,0,False,False,False,False,False,False,False,False,False,False,2,3,5,6,1166274,1066255,2138693,2238702,0,0,0,0,0,0
528,2,6,1166248,2238692,1166284,2238702,1166284,2238702,1166284,2238712,-36,-10,0,0,0,-10,0,0,-1166285,-2238684,6,1166284,2238702,20000,60000,0,0,False,False,False,False,False,False,False,False,False,False,2,3,6,7,1166284,1066267,2238702,2338711,0,0,0,0,0,0
555,2,7,1166248,2338692,1166296,2338711,1166296,2338711,1166296,2338724,-48,-19,0,0,0,-13,0,0,-1166297,-2338693,6,1166296,2338711,20000,70000,0,0,False,False,False,False,False,False,False,False,False,False,2,3,7,8,1166296,1066282,2338711,2438715,0,0,0,0,0,0
582,2,8,1166248,2438692,1166297,2438715,1166297,2438715,1166307,2438731,-49,-23,0,0,-10,-16,0,0,-1166298,-2438698,6,1166297,2438715,20000,80000,0,0,False,False,False,False,False,False,False,False,False,False,2,3,8,9,1166297,1066282,2438715,2538717,0,0,0,0,0,0
609,2,9,1166248,2538692,1166312,2538717,1166312,2538717,1166316,2538737,-64,-25,0,0,-4,-20,0,0,-1166312,-2538700,6,1166312,2538717,20000,90000,0,0,False,False,False,False,False,False,False,False,False,False,2,3,9,10,1166312,1066294,2538717,2638714,0,0,0,0,0,0
636,2,10,1166248,2638692,1166320,2638714,1166320,2638714,1166330,2638736,-72,-22,0,0,-10,-22,0,0,-1166321,-2638696,6,1166320,2638714,20000,100000,0,0,False,False,False,False,False,False,False,False,False,False,2,3,10,11,1166320,1066306,2638714,2738711,0,0,0,0,0,0
663,2,11,1166248,2738692,1166330,2738711,1166330,2738711,1166335,2738733,-82,-19,0,0,-5,-22,0,0,-1166331,-2738694,6,1166330,2738711,20000,110000,0,0,False,False,False,False,False,False,False,False,False,False,2,3,11,12,1166330,1066319,2738711,2838704,0,0,0,0,0,0
690,2,12,1166248,2838692,1166340,2838704,1166340,2838704,1166345,2838726,-92,-12,0,0,-5,-22,0,0,-1166341,-2838687,6,1166340,2838704,20000,120000,0,0,False,False,False,False,False,False,False,False,False,False,2,3,12,13,1166340,1066325,2838704,2938704,0,0,0,0,0,0
717,2,13,1166248,2938692,1166350,2938708,1166350,2938708,1166352,2938721,-102,-16,0,4,-2,-13,0,0,-1166351,-2938691,5,1166350,2938708,20000,130000,0,0,False,False,False,False,False,False,False,False,True,False,2,3,13,14,0,0,0,0,0,0,0,0,0,0
16,3,-13,1066248,338692,1066285,338704,1066285,338704,1066276,338716,-37,-12,0,-2,9,-12,0,0,-1066286,-338687,4,1066285,338704,30000,-130000,0,0,False,True,False,False,False,False,False,False,False,True,3,4,-13,-14,0,0,0,0,0,0,0,0,0,0
43,3,-12,1066248,438692,1066277,438709,1066277,438709,1066269,438719,-29,-17,0,0,8,-10,0,0,-1066278,-438692,6,1066277,438709,30000,-120000,0,0,False,True,False,False,False,False,False,False,False,False,3,4,-12,-13,1066277,966265,438709,338706,0,0,0,0,0,0
70,3,-11,1066248,538692,1066274,538722,1066274,538722,1066264,538731,-26,-30,0,0,10,-9,0,0,-1066275,-538705,6,1066274,538722,30000,-110000,0,0,False,True,False,False,False,False,False,False,False,False,3,4,-11,-12,1066274,966272,538722,438709,0,0,0,0,0,0
97,3,-10,1066248,638692,1066267,638726,1066267,638726,1066267,638738,-19,-34,0,0,0,-12,0,0,-1066268,-638709,6,1066267,638726,30000,-100000,0,0,False,True,False,False,False,False,False,False,False,False,3,4,-10,-11,1066267,966263,638726,538722,0,0,0,0,0,0
124,3,-9,1066248,738692,1066265,738724,1066265,738724,1066263,738735,-17,-32,0,0,2,-11,0,0,-1066266,-738707,6,1066265,738724,30000,-90000,0,0,False,True,False,False,False,False,False,False,False,False,3,4,-9,-10,1066265,966261,738724,638726,0,0,0,0,0,0
151,3,-8,1066248,838692,1066253,838720,1066253,838720,1066256,838732,-5,-28,0,0,-3,-12,0,0,-1066254,-838703,6,1066253,838720,30000,-80000,0,0,False,True,False,False,False,False,False,False,False,False,3,4,-8,-9,1066253,966253,838720,738724,0,0,0,0,0,0
178,3,-7,1066248,938692,1066247,938718,1066247,938718,1066250,938738,1,-26,0,0,-3,-20,0,0,-1066248,-938701,6,1066247,938718,30000,-70000,0,0,False,True,False,False,False,False,False,False,False,False,3,4,-7,-8,1066247,966246,938718,838720,0,0,0,0,0,0
205,3,-6,1066248,1038692,1066248,1038718,1066248,1038718,1066248,1038735,0,-26,0,0,0,-17,0,0,-1066249,-1038701,6,1066248,1038718,30000,-60000,0,0,False,True,False,False,False,False,False,False,False,False,3,4,-6,-7,1066248,966247,1038718,938718,0,0,0,0,0,0
232,3,-5,1066248,1138692,1066246,1138722,1066246,1138722,1066244,1138732,2,-30,0,0,2,-10,0,0,-1066247,-1138705,6,1066246,1138722,30000,-50000,0,0,False,True,False,False,False,False,False,False,False,False,3,4,-5,-6,1066246,966246,1138722,1038718,0,0,0,0,0,0
259,3,-4,1066248,1238692,1066239,1238714,1066239,1238714,1066237,1238729,9,-22,0,0,2,-15,0,0,-1066240,-1238696,6,1066239,1238714,30000,-40000,0,0,False,True,False,False,False,False,False,False,False,False,3,4,-4,-5,1066239,966235,1238714,1138722,0,0,0,0,0,0
286,3,-3,1066248,1338692,1066237,1338705,1066237,1338705,1066237,1338715,11,-13,0,0,0,-10,0,0,-1066238,-1338688,6,1066237,1338705,30000,-30000,0,0,False,True,False,False,False,False,False,False,False,False,3,4,-3,-4,1066237,966234,1338705,1238714,0,0,0,0,0,0
313,3,-2,1066248,1438692,1066231,1438692,1066231,1438692,1066231,1438704,17,0,0,0,0,-12,0,0,-1066232,-1438675,6,1066231,1438692,30000,-20000,0,0,False,True,False,False,False,False,False,False,False,False,3,4,-2,-3,1066231,966227,1438692,1338705,0,0,0,0,0,0
340,3,-1,1066248,1538692,1066225,1538688,1066225,1538688,1066224,1538699,23,4,0,0,1,-11,0,0,-1066226,-1538671,6,1066225,1538688,30000,-10000,0,0,False,True,False,False,False,False,False,False,False,False,3,4,-1,-2,1066225,966225,1538688,1438692,0,0,0,0,0,0
367,3,0,1066248,1638692,1066225,1638681,1066225,1638681,1066226,1638695,23,11,0,0,-1,-14,0,0,-1066226,-1638664,6,1066225,1638681,30000,0,0,0,False,False,False,False,False,False,False,False,False,False,3,4,0,1,1066225,966223,1638681,1738688,0,0,0,0,0,0
394,3,1,1066248,1738692,1066225,1738688,1066225,1738688,1066228,1738709,23,4,0,0,-3,-21,0,0,-1066226,-1738671,6,1066225,1738688,30000,10000,0,0,False,False,False,False,False,False,False,False,False,False,3,4,1,2,1066225,966225,1738688,1838690,0,0,0,0,0,0
421,3,2,1066248,1838692,1066229,1838690,1066229,1838690,1066231,1838713,19,2,0,0,-2,-23,0,0,-1066230,-1838673,6,1066229,1838690,30000,20000,0,0,False,False,False,False,False,False,False,False,False,False,3,4,2,3,1066229,966227,1838690,1938692,0,0,0,0,0,0
448,3,3,1066248,1938692,1066238,1938692,1066238,1938692,1066240,1938713,10,0,0,0,-2,-21,0,0,-1066239,-1938675,6,1066238,1938692,30000,30000,0,0,False,False,False,False,False,False,False,False,False,False,3,4,3,4,1066238,966238,1938692,2038689,0,0,0,0,0,0
